O2,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,pH,sodium_chloride,potassium_chloride,mme_trace_minerals,urea,ammonium_chloride,type,direction,frontier_type,growth_pred,var,is_redo,round,experiment_number,feature,bad,parent_plate,strain,environment,fitness,depth
0.0,3.2,4.0,1.8,10.8,2.5,5.0,37.5,0.0,0.8,0.35,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.0342788696289062,False,3,25,0.1709999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,1.183664051684356,66.64999999999999
0.0,3.6,2.0,1.8,2.4,1.25,5.0,50.0,37.5,0.9,0.35,0.4,ROLLOUT,DOWN,FRONTIER,1.0,2.1109728813171387,False,3,37,0.1019999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.7060452238117207,105.2
0.0,2.4000000000000004,1.2000000000000002,0.8,8.4,2.0,5.0,50.0,87.5,0.7000000000000001,0.4,0.5,ROLLOUT,DOWN,BEYOND,0.0,2.1085214614868164,False,3,90,0.0839999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.5814490078449464,158.9
0.0,2.0,3.6,1.0,6.0,1.25,5.0,125.0,50.0,0.0,0.25,0.5,ROLLOUT,DOWN,FRONTIER,1.0,2.106123208999634,False,3,30,0.0699999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.4845408398707885,194.6
0.0,0.4,1.6,0.8,1.2,0.75,5.0,100.0,112.5,0.0,0.1,0.2,ROLLOUT,DOWN,BEYOND,0.0,2.110724687576294,False,3,92,0.04,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.27688047992616527,222.54999999999998
0.0,0.4,1.6,0.8,1.2,0.75,5.0,100.0,100.0,0.0,0.1,0.2,ROLLOUT,DOWN,FRONTIER,1.0,2.1109728813171387,False,3,39,0.039,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.26995846792801115,210.04999999999998
0.0,2.8000000000000003,3.2,0.8,4.8,1.0,5.0,37.5,50.0,0.8,0.4,0.3,ROLLOUT,DOWN,FRONTIER,1.0,2.1109728813171387,False,3,40,0.0259999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.17997231195200675,106.6
0.0,3.6,2.8000000000000003,1.6,8.4,1.5,5.0,37.5,50.0,0.6000000000000001,0.2,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.0,2.1109728813171387,False,3,103,0.01,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.06922011998154132,111.8
1.0,2.4000000000000004,2.4000000000000004,0.8,7.199999999999999,1.5,5.0,0.0,50.0,0.3,0.35,0.5,ROLLOUT,DOWN,FRONTIER,1.0,2.110459089279175,False,3,32,0.009,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.06229810798338718,71.44999999999999
0.0,3.6,2.0,1.8,2.4,1.0,5.0,50.0,37.5,0.9,0.35,0.4,ROLLOUT,DOWN,BEYOND,0.0,2.1109728813171387,False,3,102,0.008,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.055376095985233055,104.95
0.0,2.8000000000000003,2.4000000000000004,1.6,9.6,2.0,5.0,0.0,62.5,0.5,0.25,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,0.8780643063628468,2.110971689224243,False,3,49,0.005,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.03461005999077066,87.25
0.0,3.2,4.0,1.8,9.6,2.5,5.0,37.5,0.0,0.8,0.35,0.7000000000000001,ROLLOUT,DOWN,BEYOND,0.0757761053885923,2.0520730018615723,False,3,69,0.0049999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.03461005999076997,65.45
0.0,2.8000000000000003,4.0,1.4,7.199999999999999,1.5,5.0,50.0,37.5,0.7000000000000001,0.2,0.3,ROLLOUT,DOWN,BEYOND,0.0,2.1109728813171387,False,3,104,0.003,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.020766035994462397,110.60000000000001
0.0,2.4000000000000004,1.6,1.2000000000000002,7.199999999999999,1.5,5.0,62.5,112.5,0.5,0.3,0.4,ROLLOUT,DOWN,BEYOND,0.1518880166237948,2.1097466945648193,False,3,63,0.0029999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.020766035994461703,195.10000000000002
0.0,2.4000000000000004,1.2000000000000002,1.0,8.4,2.0,5.0,50.0,87.5,0.7000000000000001,0.4,0.5,ROLLOUT,DOWN,FRONTIER,0.9797314147511242,2.108501672744751,False,3,47,0.0029999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.020766035994461703,159.1
0.0,2.4000000000000004,1.6,1.2000000000000002,7.199999999999999,1.5,5.0,62.5,100.0,0.5,0.3,0.4,ROLLOUT,DOWN,FRONTIER,1.0,2.1109728813171387,False,3,38,0.0019999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.01384402399630757,182.60000000000002
1.0,2.4000000000000004,2.4000000000000004,0.8,7.199999999999999,1.5,5.0,0.0,50.0,0.3,0.3,0.5,ROLLOUT,DOWN,BEYOND,0.0,2.110457181930542,False,3,91,0.0,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,0.0,71.39999999999999
0.0,2.8000000000000003,2.4000000000000004,1.6,8.4,2.0,5.0,0.0,62.5,0.5,0.25,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.0,2.110966205596924,False,3,97,-0.174,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,-1.2044300876788188,86.05
0.0,3.6,2.8000000000000003,1.6,8.4,1.5,5.0,37.5,37.5,0.6000000000000001,0.2,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.110534906387329,False,3,33,-0.244,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,-1.688970927549608,99.3
0.0,2.0,3.6,1.0,4.8,1.25,5.0,125.0,50.0,0.0,0.25,0.5,ROLLOUT,DOWN,BEYOND,0.2364301011774845,2.108095645904541,False,3,55,-0.475,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,-3.2879556991232124,193.4
