O2,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,pH,sodium_chloride,potassium_chloride,mme_trace_minerals,urea,ammonium_chloride,type,direction,frontier_type,growth_pred,var,is_redo,round,experiment_number,feature,bad,parent_plate,strain,environment,fitness,depth
0.0,1.6,1.6,0.6000000000000001,6.0,0.25,5.0,125.0,112.5,0.0,0.4,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.141709327697754,False,2,31,-0.0009999999999999,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.003328894806923769,253.65
0.0,2.4000000000000004,4.0,1.8,12.0,2.25,5.0,50.0,50.0,0.6000000000000001,0.45,0.9,ROLLOUT,DOWN,FRONTIER,1.0,2.141709327697754,False,2,13,-0.001,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.003328894806924102,129.4
1.0,2.8000000000000003,3.2,1.4,8.4,2.5,5.0,62.5,25.0,0.9,0.3,0.4,ROLLOUT,DOWN,FRONTIER,1.0,2.141709327697754,False,2,34,-0.001,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.003328894806924102,113.4
0.0,3.6,3.2,1.6,10.8,1.25,5.0,12.5,37.5,0.8,0.45,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.141709327697754,False,2,26,-0.001,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.003328894806924102,77.4
1.0,4.0,4.0,2.0,12.0,2.5,5.0,0.0,25.0,0.9,0.5,1.0,ROLLOUT,DOWN,BEYOND,0.0,2.141709327697754,False,2,67,-0.001,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.003328894806924102,57.9
0.0,2.4000000000000004,3.2,1.4,9.6,2.5,5.0,50.0,25.0,0.5,0.4,0.9,ROLLOUT,DOWN,FRONTIER,1.0,2.141709327697754,False,2,2,-0.0019999999999999,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.00665778961384787,100.9
0.0,3.2,3.2,1.8,10.8,2.0,5.0,25.0,25.0,0.8,0.4,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.141709327697754,False,2,19,-0.002,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.006657789613848204,77.8
0.0,2.4000000000000004,3.2,0.2,4.8,1.75,5.0,25.0,12.5,0.5,0.2,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.0,2.141709327697754,False,2,85,-0.002,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.006657789613848204,56.150000000000006
0.0,2.8000000000000003,2.8000000000000003,1.8,10.8,1.75,5.0,62.5,50.0,0.6000000000000001,0.35,0.9,ROLLOUT,DOWN,BEYOND,0.0,2.141709327697754,False,2,86,-0.003,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.009986684420772305,139.29999999999998
1.0,4.0,3.6,1.8,12.0,2.5,5.0,12.5,12.5,0.7000000000000001,0.45,1.0,ROLLOUT,DOWN,BEYOND,0.2098237556118665,2.141709327697754,False,2,50,-0.003,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.009986684420772305,57.050000000000004
0.0,2.4000000000000004,3.2,0.4,4.8,1.75,5.0,25.0,12.5,0.5,0.2,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.141709327697754,False,2,27,-0.0039999999999999,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.013315579227696075,56.35
0.0,3.6,2.4000000000000004,1.6,10.8,2.5,5.0,12.5,25.0,0.8,0.45,0.9,ROLLOUT,DOWN,BEYOND,0.0,2.141709327697754,False,2,81,-0.006,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.01997336884154461,65.55000000000001
0.0,3.2,3.6,1.0,10.8,2.0,5.0,12.5,37.5,0.7000000000000001,0.4,1.0,ROLLOUT,DOWN,BEYOND,0.2454111795279772,2.141709327697754,False,2,49,-0.0069999999999999,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.02330226364846838,77.7
0.0,2.8000000000000003,3.6,0.8,12.0,1.75,5.0,12.5,50.0,0.8,0.35,1.0,ROLLOUT,DOWN,BEYOND,0.0,2.141709327697754,False,2,71,-0.02,0,Plate_Round2_1$8076923df5f412c42b1a91317bcbe62c3121064b,P_putida_AG5577,pH5,-0.06657789613848204,90.6
