O2,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,pH,sodium_chloride,potassium_chloride,mme_trace_minerals,urea,ammonium_chloride,type,direction,frontier_type,growth_pred,var,is_redo,round,experiment_number,feature,bad,parent_plate,strain,environment,fitness,depth
1,2.961888313,2.438559294,0.323294938,0.299817525,2.401371747,5,40.37393257,93.033351,0.408632576,0.145570651,0.328710258,,2,FRONTIER,1,0,False,1,38,0.003,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.030885380919698013,148.715128872
1,2.103938103,1.076388001,1.482123494,11.11323094,1.183775738,5,44.16467622,58.72727558,0.486424208,0.269790918,0.075514697,,2,FRONTIER,1,0,False,1,99,0.003,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.030885380919698013,126.683137899
1,0.442576677,2.411926031,1.812575936,10.04300165,0.443835072,5,99.85204041,120.6422299,0.262246072,0.373457044,0.923921287,,2,FRONTIER,1,0,False,1,8,0.002,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.020590253946465343,243.20781007900004
1,2.927244902,1.169779658,0.859665275,3.84749186,0.229777452,5,109.3474254,71.12608105,0.579771757,0.464635789,0.18522191,,2,FRONTIER,1,0,False,1,27,0.002,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.020590253946465343,196.73709505300002
1,2.394298077,1.696023941,0.537870765,9.08481431,0.338512696,5,24.87449348,21.48330957,0.761783361,0.338181317,0.497969568,,2,FRONTIER,1,0,False,1,83,0.002,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.020590253946465343,68.007257085
1,2.575026274,1.542329311,1.182839513,5.944028378,0.743157044,5,89.57659453,94.76468712,0.171533331,0.39624545,0.262767166,,2,FRONTIER,1,0,False,1,43,0.001,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.010295126973232671,203.15920811700002
1,0.972227633,2.938168287,1.522065759,3.262837172,0.237895977,5,16.3571164,37.73256019,0.079305574,0.499934345,0.736667752,,2,FRONTIER,1,0,False,1,80,0.001,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.010295126973232671,70.338779089
1,3.766560555,0.138015091,0.207789898,6.711903334,0.259531811,5,115.2685583,41.21329263,0.950442135,0.182267025,0.677170396,,2,FRONTIER,1,0,False,1,47,0.0,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.0,175.375531175
1,2.007722139,2.284147978,1.959900022,8.690189838,1.516953409,5,105.0664783,42.67270491,0.501732171,0.08848989,0.4066163,,2,FRONTIER,1,0,False,1,94,0.0,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.0,171.194934957
1,0.414750189,1.19629252,1.370430589,6.102748632,2.022213936,5,31.8014659,105.5632681,0.749347687,0.047555976,0.592940688,,2,FRONTIER,1,0,False,1,57,0.0,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.0,155.86101421700002
1,0.079194471,1.577645302,0.672014117,8.199297667,1.450698525,5,20.33093572,68.13240051,0.001330395,0.12375883,0.983962357,,2,FRONTIER,1,0,False,1,9,0.0,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.0,107.55123789399998
1,3.727879047,0.511539638,1.780947685,7.685632467,0.635277107,5,64.73457813,3.84297315,0.300084859,0.238937706,0.755692184,,2,FRONTIER,1,0,False,1,31,0.0,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.0,90.213541973
1,3.62975955,3.850700378,1.286077261,11.60243654,1.595939249,5,4.786654375,20.01210302,0.688073277,0.432087183,0.727445841,,2,FRONTIER,1,0,False,1,34,0.0,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.0,54.611276673999996
1,1.792494416,0.637608767,1.884107113,9.600934267,2.413699776,5,78.00613344,81.86599612,0.560567319,0.45347029,0.273118049,,2,FRONTIER,1,0,False,1,69,-0.001,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,-0.010295126973232671,183.48812955700004
1,1.687168837,3.35023737,0.618548632,8.459990501,0.769896358,5,59.62720141,107.0306748,0.800612092,0.203657627,0.322418153,,2,FRONTIER,1,0,False,1,76,-0.003,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,-0.030885380919698013,188.87040578000003
